genome_id,antibiotic,target_status,target_present,matched_target_markers,molecular_targets,target_confidence,target_source_count,target_gate_reason
562.65505,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65505,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65505,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65505,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65505,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65505,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65508,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65508,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65508,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65508,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65508,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65508,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65511,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65511,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65511,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65511,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65511,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65511,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65518,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65518,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65518,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65518,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65518,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65518,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65519,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65519,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65519,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65519,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65519,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65519,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65521,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65521,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65521,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65521,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65521,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65521,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65526,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65526,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65526,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65526,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65526,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65526,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65527,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65527,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65527,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65527,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65527,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65527,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65532,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65532,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65532,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65532,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65532,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65532,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65533,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65533,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65533,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65533,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65533,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65533,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65535,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65535,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65535,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65535,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65535,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65535,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65542,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65542,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65542,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65542,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65542,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65542,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65543,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65543,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65543,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65543,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65543,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65543,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65544,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65544,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65544,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65544,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65544,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65544,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65546,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65546,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65546,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65546,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65546,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65546,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65547,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65547,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65547,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65547,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65547,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65547,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65551,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65551,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65551,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65551,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65551,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65551,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65552,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65552,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65552,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65552,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65552,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65552,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65553,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65553,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65553,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65553,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65553,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65553,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65556,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65556,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65556,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65556,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65556,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65556,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65557,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65557,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65557,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65557,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65557,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65557,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65568,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65568,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65568,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65568,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65568,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65568,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65571,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65571,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65571,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65571,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65571,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65571,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65573,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65573,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65573,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65573,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65573,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65573,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65581,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65581,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65581,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65581,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65581,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65581,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65586,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65586,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65586,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65586,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65586,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65586,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65587,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65587,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65587,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65587,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65587,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65587,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65589,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65589,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
